date,vendor,brand,category,directions_awareness_total_awareness_net_mentions,directions_awareness_unaided_awareness_net_mentions,directions_brand_attributes_always_seems_to_be_doing_something_new_mean,directions_brand_attributes_costs_more_than_i_am_prepared_to_pay_mean_inverse,directions_brand_attributes_creates_excitement_and_eagerness_at_mealtime_mean,directions_brand_attributes_creates_playful_moments_with_my_cat_mean,directions_brand_attributes_has_a_taste_my_cat_enjoys_mean,directions_brand_attributes_has_a_taste_my_dog_enjoys_mean,directions_brand_attributes_has_craveable_treats_that_my_cat_comes_running_for_mean,directions_brand_attributes_has_treats_i_could_feed_my_dog_everyday_mean,directions_brand_attributes_has_treats_that_contain_wholesome_ingredients_mean,directions_brand_attributes_helps_me_connect_with_my_dog_mean,directions_brand_attributes_is_a_brand_i_do_not_trust_to_feed_to_my_pet_mean_inverse,directions_brand_attributes_is_a_brand_i_trust_more_than_others_mean,directions_brand_attributes_is_a_brand_i_would_pay_more_for_mean,directions_brand_attributes_is_a_brand_that_is_gaining_in_popularity_mean,directions_brand_attributes_is_a_very_good_value_for_the_money_mean,directions_brand_attributes_is_available_in_different_forms_for_different_occasions_mean,directions_brand_attributes_is_easy_to_find_and_buy_mean,directions_brand_attributes_is_often_available_on_promotion_or_deal_mean,directions_brand_attributes_is_too_cheap_to_be_of_acceptable_quality_mean_inverse,directions_brand_attributes_offers_a_flavors_that_appeals_to_my_dogs_taste_mean,directions_brand_attributes_offers_products_that_contain_real_natural_ingredients_mean,directions_brand_attributes_provides_all_the_variety_my_cat_wants_mean,directions_brand_attributes_understands_the_relationship_between_me_and_my_cat_mean,directions_brand_attributes_understands_the_relationship_between_me_and_my_dog_mean,directions_brand_consideration_one_of_many_brands_i_would_consider_buying_net,directions_brand_consideration_the_only_brand_i_would_consider_buying_net,directions_funnel_metrics_advocacy_t2b_buyers,directions_future_purchase_intent_definitely_would_buy_net,directions_future_purchase_intent_probably_would_buy_net,directions_positive_brand_trust,directions_strategic_measures_brand_interest_index,directions_strategic_measures_brand_love_index,directions_strategic_measures_brand_loyalty_index,neilsen_panel_value_per_occasion,ratings_reviews_good_experience_percentage,ratings_reviews_positive_ratings_percentage,ratings_reviews_review_rating_average,ratings_reviews_review_sentiment_score_average,ratings_reviews_review_sentiment_score_health_benefits,ratings_reviews_review_sentiment_score_ingredients,ratings_reviews_review_sentiment_score_pet_enjoyment,ratings_reviews_review_sentiment_score_value_for_the_money,search_searchvolume_share,social_percent_positive_neutral,social_share_of_total_buzz_post,market_share
2023-08-05,vendor_2,brand_3,category_1,0.439950487,0.009569649999999999,,0.5108379911,,,,,,0.5610827748,,0.5300195625,,0.6085380987,,0.5726161769,0.5404231875,,0.6226421272,,0.3371259183,0.5629753041,0.5511609581,,,,0.7255868715,0.015987195,0.7935281325,0.135054087,0.249816027,0.18868202199999998,0.1505095539523892,0.27389436010980034,0.35774324439050315,0.09388333333,1.0,0.020925925925925924,0.8363636364,0.7120670995,1.0,,0.95,0.875,,0.944444444,0.0005193726,0.00164038
2023-08-05,vendor_2,brand_3,category_2,0.385996817,0.010155154,,0.4935937171,,0.5924501371,,,0.5963104619,,0.6883200506,,0.2930332881,0.6720574049,,0.6158167827,0.5947292853,0.5308862093,0.6241496943,0.45675374239999994,0.2809337972,,0.6586644022,,,,0.817368659,0.047554347500000003,0.855710442,0.225769927,0.289855072,0.273890398,0.6315014114503437,0.42982795046219185,0.4540953592836798,0.060003333330000005,1.0,,0.8666666665999999,0.696825397,0.7447601010090907,,0.777777778,,,0.944444444,0.0005193726,0.000168
2023-08-05,vendor_2,brand_4,category_2,0.5849909497,0.2401370197,0.5829482707,0.4275651602,,0.6189855073,0.7308913954,,0.6182322071,,0.6574792961,,0.2979844606,0.6909818525,0.5735609023,0.6442717371000001,0.6688269556,0.5971365923999999,0.7185811033,0.5504916167,0.3209374392,,0.6744920452,0.6824204512000001,0.6997515706,,0.6804059019,0.07603086263,0.8462352618,0.2517717709,0.2209979243,0.2297642673,0.47156022356357497,0.7233883670307009,0.6076959394596071,0.08692666666999999,4.0,0.1,0.9327777777999999,0.849360256,0.9262820515,0.9226190475,0.884977064,0.734375,0.036217977,0.858108108,0.0044319795,0.031842695
2023-08-05,vendor_3,brand_5,category_1,0.8123944955,0.3478135077,0.519623347,0.3328836323,0.6164988603,,,0.6517799717,,,,,0.39313816539999996,0.612557831,0.5023796243,0.5802276972,0.6502696007000001,,0.818125655,0.6227839975,0.44850427789999997,,0.5832729432,,,0.6037271397,0.5450034539,0.104613431,0.8091049640999999,0.21097306100000002,0.18465056919999998,0.19759478779999998,0.3926484966720327,0.6048803716245386,0.5404830975032857,0.15422333330000002,3.0,0.14,0.8930513596,0.7540050835,0.81875,0.0,0.853174603,0.752232143,0.049042146,0.750192753,0.03919531872,0.07373663
2023-08-05,vendor_3,brand_6,category_2,0.8645967514999999,0.485122748,,0.2699229382,,0.8084392421,,,0.8436020335000001,,0.7012929886000001,,0.2379741546,0.7736359525000001,,0.7463107682000001,0.7949326222,0.7601469824999999,0.8906318147000001,0.6963941835,0.28749707950000003,,0.6687477597,,,,0.6481511369999999,0.270017636,0.9008419929999999,0.593973634,0.2202134335,0.4464083935,0.5617813066633903,1.2435549917227418,0.9796158444765344,0.08134666667,3.0,0.11,0.9398963730000001,0.7877763465,0.625,0.75,0.93125,0.8333333335,,0.794759825,0.007340466049999999,0.057537267
2023-08-12,vendor_1,brand_1,category_1,0.925795053,0.19205297999999998,,0.28343220339999997,,,,,,0.5660846561,,0.5927118644,,0.5477777778,,0.5663559322,0.5972881355999999,,0.7756779661000001,,0.4609322034,0.6926455025999999,0.4671428571,,,,0.656429942,0.042226487,0.824626865,0.266794625,0.209213051,0.230326295,0.14101192939507423,0.6076851371530161,0.6578677410921046,0.08493,2.0,0.01,0.96,0.849614141,,,0.9123831775,1.0,,0.982014388,0.00239740764,0.007965962
2023-08-12,vendor_1,brand_2,category_1,0.7218438564999999,0.391616333,0.5801371513,0.5263030718,0.6127434724999999,,,0.6589326406000001,,0.7143181818,,0.6054054054,0.32162680289999995,0.6850106133,0.5737991961,0.67447492,0.5699905154,,0.6798150277,0.41287457590000004,0.2555864034,0.7045454545,0.7407787477,,,0.6362804568,0.6868383666,0.09225812574,0.8971298554,0.1924413607,0.1905527656,0.22575660160000002,0.6744492978192907,0.6954466426570091,0.6402826277433855,0.20419,4.0,0.15,0.8899408284,0.780049947,0.8398550725,0.8859649125,0.8457397005,0.5859375,,0.739875389,0.00863242384,0.068410188
2023-08-12,vendor_1,brand_2,category_2,0.5960688796,0.24506376230000002,0.6428967764,0.5475395168,,0.6740384615,0.6232442523,,0.6871653542999999,,0.7575641026,,0.3269392189,0.6577166085,0.5961229711,0.6792257286000001,0.5606549904,0.6329133858,0.6230740094,0.44399733230000005,0.2647953631,,0.7447385135000001,0.6277828416,0.6408132728,,0.6829494772,0.06625987824,0.8823423373999999,0.1988178551,0.1990482469,0.228101593,0.704836221701784,0.6203405677330707,0.6596944833095378,0.14387,4.0,0.14,0.9453703704,0.839886602,0.856740196,0.875,0.901090604,0.703125,,0.739875389,0.00863242384,0.043405208
2023-08-12,vendor_2,brand_3,category_1,0.44876325,0.008830022,,0.5195967742,,,,,,0.5734313725,,0.5333064516,,0.6496078431,,0.5913709677,0.5519354838999999,,0.6398387097,,0.3252419355,0.5730392157,0.566372549,,,,0.736220472,0.003937007,0.782178217,0.12992125899999998,0.251968503,0.181102362,0.1398803713474462,0.2849666561664695,0.3463878208232056,0.09388333333,0.0,0.02,0.9347826086,0.804481539,0.878205128,,0.9166666665,0.5,,0.666666667,0.00016685255,0.001631969
2023-08-12,vendor_2,brand_3,category_2,0.36947791100000005,0.012135921999999999,,0.4851612903,,0.6001290323,,,0.59296875,,0.6870322581,,0.29171875,0.648984375,,0.6250322581000001,0.6014193548,0.535859375,0.6250967742,0.4816774194,0.28212903229999997,,0.6459375,,,,0.858695652,0.032608695,0.8390804590000001,0.211956521,0.28804347799999996,0.27173913,0.7119272539878454,0.46850531719022487,0.4518833560988634,0.060003333330000005,0.0,,0.8,0.582142857,0.7447601010090907,,1.0,,,0.666666667,0.00016685255,0.00016
2023-08-12,vendor_2,brand_4,category_2,0.5835058209999999,0.24526452119999997,0.5666165414000001,0.43106287299999996,,0.6126086957,0.7281553398,,0.6212307692,,0.6624223602000001,,0.3058037061,0.6884779759,0.5887218045,0.6527320002,0.672895391,0.6170769231,0.7232497037000001,0.539662274,0.30307226119999997,,0.6799427446999999,0.6743609023,0.7106796117,,0.6705481117,0.08186213449,0.8390415321,0.2352190031,0.2238168062,0.21305307710000002,0.45017094670586266,0.7284847810065741,0.46995182745206804,0.08692666666999999,4.0,0.13,0.9035856574000001,0.7747517255,0.894736842,0.8541666665,0.8297709925,0.595238095,0.036353709,0.861842105,0.0024325344900000003,0.031604284
2023-08-12,vendor_3,brand_5,category_1,0.8150090821,0.3702308593,0.5104250492,0.3517727339,0.6183235684,,,0.6500764401000001,,,,,0.4013811814,0.6151017536,0.507939439,0.5893628107,0.6693071477,,0.8295076134999999,0.6375351508,0.4578472576,,0.5812688036,,,0.6104240287,0.5355118039,0.1103589358,0.825669336,0.21163942800000002,0.1918268102,0.2030493298,0.3681931690649174,0.6044941327788346,0.5216593350594877,0.15422333330000002,4.0,0.27,0.8988372094000001,0.7777519475,0.977777778,0.9,0.897363465,0.787671233,0.049836148,0.611592021,0.04421592476,0.070819701
2023-08-12,vendor_3,brand_6,category_2,0.865461847,0.531553398,,0.2651090343,,0.7999376947000001,,,0.8342965778999999,,0.6966978193,,0.2347148289,0.7613688213,,0.7490031153,0.7941744547999999,0.7406463877999999,0.8956386293,0.6971962616999999,0.2818691589,,0.6591254753,,,,0.624697336,0.285714285,0.8963585430000001,0.610169491,0.20338983,0.426150121,0.34486125642643106,1.396278412574665,1.0285377919568175,0.08134666667,3.0,0.15,0.9238738738000001,0.774862078,0.9285714285,0.0,0.9274475525,0.761904762,,0.602316602,0.00193197685,0.057063868
2023-08-19,vendor_1,brand_1,category_1,0.925795053,0.19205297999999998,,0.28343220339999997,,,,,,0.5660846561,,0.5927118644,,0.5477777778,,0.5663559322,0.5972881355999999,,0.7756779661000001,,0.4609322034,0.6926455025999999,0.4671428571,,,,0.656429942,0.042226487,0.824626865,0.266794625,0.209213051,0.230326295,0.14101192939507423,0.6076851371530161,0.6578677410921046,0.08493,1.0,0.03,0.9594202898,0.835272236,,,0.930272109,0.0,,0.901234568,0.00183047029,0.007852609
2023-08-19,vendor_1,brand_2,category_1,0.7218438564999999,0.391616333,0.5801371513,0.5263030718,0.6127434724999999,,,0.6589326406000001,,0.7143181818,,0.6054054054,0.32162680289999995,0.6850106133,0.5737991961,0.67447492,0.5699905154,,0.6798150277,0.41287457590000004,0.2555864034,0.7045454545,0.7407787477,,,0.6362804568,0.6868383666,0.09225812574,0.8971298554,0.1924413607,0.1905527656,0.22575660160000002,0.6744492978192907,0.6954466426570091,0.6402826277433855,0.20419,4.0,0.22,0.8356020942000001,0.7215917825,0.6924603175,0.7083333335,0.843613707,0.65,,0.740213523,0.01660095748,0.068303659
2023-08-19,vendor_1,brand_2,category_2,0.5960688796,0.24506376230000002,0.6428967764,0.5475395168,,0.6740384615,0.6232442523,,0.6871653542999999,,0.7575641026,,0.3269392189,0.6577166085,0.5961229711,0.6792257286000001,0.5606549904,0.6329133858,0.6230740094,0.44399733230000005,0.2647953631,,0.7447385135000001,0.6277828416,0.6408132728,,0.6829494772,0.06625987824,0.8823423373999999,0.1988178551,0.1990482469,0.228101593,0.704836221701784,0.6203405677330707,0.6596944833095378,0.14387,3.0,0.11,0.8960784314,0.76746817,0.88,0.8839285715,0.837206573,0.5,,0.740213523,0.01660095748,0.043260962
2023-08-19,vendor_2,brand_3,category_1,0.44876325,0.008830022,,0.5195967742,,,,,,0.5734313725,,0.5333064516,,0.6496078431,,0.5913709677,0.5519354838999999,,0.6398387097,,0.3252419355,0.5730392157,0.566372549,,,,0.736220472,0.003937007,0.782178217,0.12992125899999998,0.251968503,0.181102362,0.1398803713474462,0.2849666561664695,0.3463878208232056,0.09388333333,0.0,0.02,0.9634146342,0.81423814,0.8445945945,,0.903508772,0.625,,0.611111111,0.00021120811,0.001585377
2023-08-19,vendor_2,brand_3,category_2,0.36947791100000005,0.012135921999999999,,0.4851612903,,0.6001290323,,,0.59296875,,0.6870322581,,0.29171875,0.648984375,,0.6250322581000001,0.6014193548,0.535859375,0.6250967742,0.4816774194,0.28212903229999997,,0.6459375,,,,0.858695652,0.032608695,0.8390804590000001,0.211956521,0.28804347799999996,0.27173913,0.7119272539878454,0.46850531719022487,0.4518833560988634,0.060003333330000005,0.0,,1.0,0.9285714285,1.0,,1.0,,,0.611111111,0.00021120811,0.000155
2023-08-19,vendor_2,brand_4,category_2,0.5835058209999999,0.24526452119999997,0.5666165414000001,0.43106287299999996,,0.6126086957,0.7281553398,,0.6212307692,,0.6624223602000001,,0.3058037061,0.6884779759,0.5887218045,0.6527320002,0.672895391,0.6170769231,0.7232497037000001,0.539662274,0.30307226119999997,,0.6799427446999999,0.6743609023,0.7106796117,,0.6705481117,0.08186213449,0.8390415321,0.2352190031,0.2238168062,0.21305307710000002,0.45017094670586266,0.7284847810065741,0.46995182745206804,0.08692666666999999,3.0,0.12,0.8980842912,0.7568874295,0.6666666665,0.8958333335,0.8408653845,0.789473684,0.036353709,0.649038462,0.0027034638100000004,0.031511423
2023-08-19,vendor_3,brand_5,category_1,0.8150090821,0.3702308593,0.5104250492,0.3517727339,0.6183235684,,,0.6500764401000001,,,,,0.4013811814,0.6151017536,0.507939439,0.5893628107,0.6693071477,,0.8295076134999999,0.6375351508,0.4578472576,,0.5812688036,,,0.6104240287,0.5355118039,0.1103589358,0.825669336,0.21163942800000002,0.1918268102,0.2030493298,0.3681931690649174,0.6044941327788346,0.5216593350594877,0.15422333330000002,4.0,0.21,0.8898550724,0.7874384635,0.8484848485,0.5,0.8918439715,0.7494292235,0.049836148,0.635785649,0.04379048155,0.070611196
2023-08-19,vendor_3,brand_6,category_2,0.865461847,0.531553398,,0.2651090343,,0.7999376947000001,,,0.8342965778999999,,0.6966978193,,0.2347148289,0.7613688213,,0.7490031153,0.7941744547999999,0.7406463877999999,0.8956386293,0.6971962616999999,0.2818691589,,0.6591254753,,,,0.624697336,0.285714285,0.8963585430000001,0.610169491,0.20338983,0.426150121,0.34486125642643106,1.396278412574665,1.0285377919568175,0.08134666667,3.0,0.11,0.9198966408,0.751923256,0.222222222,0.5,0.910599721,0.7931034485,,0.339578454,0.00578710222,0.056079593
2023-08-26,vendor_1,brand_1,category_1,0.925795053,0.19205297999999998,,0.28343220339999997,,,,,,0.5660846561,,0.5927118644,,0.5477777778,,0.5663559322,0.5972881355999999,,0.7756779661000001,,0.4609322034,0.6926455025999999,0.4671428571,,,,0.656429942,0.042226487,0.824626865,0.266794625,0.209213051,0.230326295,0.14101192939507423,0.6076851371530161,0.6578677410921046,0.08493,0.0,0.08,0.9575342466000001,0.81036589,,,0.937585034,0.75,,0.983739837,0.012087984679999999,0.008419807
2023-08-26,vendor_1,brand_2,category_1,0.7218438564999999,0.391616333,0.5801371513,0.5263030718,0.6127434724999999,,,0.6589326406000001,,0.7143181818,,0.6054054054,0.32162680289999995,0.6850106133,0.5737991961,0.67447492,0.5699905154,,0.6798150277,0.41287457590000004,0.2555864034,0.7045454545,0.7407787477,,,0.6362804568,0.6868383666,0.09225812574,0.8971298554,0.1924413607,0.1905527656,0.22575660160000002,0.6744492978192907,0.6954466426570091,0.6402826277433855,0.20419,6.0,0.15,0.8858490566,0.765443546,0.849099099,0.792857143,0.870782726,0.802631579,,0.820035461,0.023482396460000002,0.067884895
2023-08-26,vendor_1,brand_2,category_2,0.5960688796,0.24506376230000002,0.6428967764,0.5475395168,,0.6740384615,0.6232442523,,0.6871653542999999,,0.7575641026,,0.3269392189,0.6577166085,0.5961229711,0.6792257286000001,0.5606549904,0.6329133858,0.6230740094,0.44399733230000005,0.2647953631,,0.7447385135000001,0.6277828416,0.6408132728,,0.6829494772,0.06625987824,0.8823423373999999,0.1988178551,0.1990482469,0.228101593,0.704836221701784,0.6203405677330707,0.6596944833095378,0.14387,5.0,0.07,0.8088888888,0.6442118275,0.76,0.775,0.748931624,0.4404761905,,0.820035461,0.023482396460000002,0.043347659
2023-08-26,vendor_2,brand_3,category_1,0.44876325,0.008830022,,0.5195967742,,,,,,0.5734313725,,0.5333064516,,0.6496078431,,0.5913709677,0.5519354838999999,,0.6398387097,,0.3252419355,0.5730392157,0.566372549,,,,0.736220472,0.003937007,0.782178217,0.12992125899999998,0.251968503,0.181102362,0.1398803713474462,0.2849666561664695,0.3463878208232056,0.09388333333,1.0,0.02,0.9666666665999999,0.837112623,0.8076923075,,0.935185185,0.75,,0.782608696,0.00066054561,0.001593362
2023-08-26,vendor_2,brand_3,category_2,0.36947791100000005,0.012135921999999999,,0.4851612903,,0.6001290323,,,0.59296875,,0.6870322581,,0.29171875,0.648984375,,0.6250322581000001,0.6014193548,0.535859375,0.6250967742,0.4816774194,0.28212903229999997,,0.6459375,,,,0.858695652,0.032608695,0.8390804590000001,0.211956521,0.28804347799999996,0.27173913,0.7119272539878454,0.46850531719022487,0.4518833560988634,0.060003333330000005,0.0,,1.0,1.0,0.7447601010090907,,1.0,,,0.782608696,0.00066054561,0.000164
2023-08-26,vendor_2,brand_4,category_2,0.5835058209999999,0.24526452119999997,0.5666165414000001,0.43106287299999996,,0.6126086957,0.7281553398,,0.6212307692,,0.6624223602000001,,0.3058037061,0.6884779759,0.5887218045,0.6527320002,0.672895391,0.6170769231,0.7232497037000001,0.539662274,0.30307226119999997,,0.6799427446999999,0.6743609023,0.7106796117,,0.6705481117,0.08186213449,0.8390415321,0.2352190031,0.2238168062,0.21305307710000002,0.45017094670586266,0.7284847810065741,0.46995182745206804,0.08692666666999999,3.0,0.09,0.9227436823999999,0.8008990645,0.925,0.9466666665,0.8561921295,0.609649123,0.036353709,0.714285714,0.0033027280500000002,0.031487217
2023-08-26,vendor_3,brand_5,category_1,0.8150090821,0.3702308593,0.5104250492,0.3517727339,0.6183235684,,,0.6500764401000001,,,,,0.4013811814,0.6151017536,0.507939439,0.5893628107,0.6693071477,,0.8295076134999999,0.6375351508,0.4578472576,,0.5812688036,,,0.6104240287,0.5355118039,0.1103589358,0.825669336,0.21163942800000002,0.1918268102,0.2030493298,0.3681931690649174,0.6044941327788346,0.5216593350594877,0.15422333330000002,3.0,0.39,0.9117043122,0.8041442585,0.883064516,0.5555555555,0.8912100455,0.7320675105,0.049836148,0.723025584,0.0257943061,0.071282649
2023-08-26,vendor_3,brand_6,category_2,0.865461847,0.531553398,,0.2651090343,,0.7999376947000001,,,0.8342965778999999,,0.6966978193,,0.2347148289,0.7613688213,,0.7490031153,0.7941744547999999,0.7406463877999999,0.8956386293,0.6971962616999999,0.2818691589,,0.6591254753,,,,0.624697336,0.285714285,0.8963585430000001,0.610169491,0.20338983,0.426150121,0.34486125642643106,1.396278412574665,1.0285377919568175,0.08134666667,3.0,0.11,0.9422594141999999,0.799300348,0.6022727275,0.8333333335,0.924939407,0.7142857145,,0.933014354,0.008917365739999999,0.056202744
2023-09-02,vendor_1,brand_1,category_1,0.91880747,0.19271860149999998,,0.30374312880000004,,,,,,0.5952645503,,0.6100045809,,0.5654320988,,0.5781329211,0.6094323561,,0.782748893,,0.4409165522,0.6964153439,0.48776895940000004,,,,0.6921324965,0.045855511499999994,0.8507462680000001,0.265356075,0.2169776595,0.22444149800000002,0.2027093190625153,0.6082204710281071,0.6214155271930494,0.08493,3.0,0.05,0.9440677966000001,0.8345805205,,,0.933908046,0.75,,0.974842767,0.007777947229999999,0.007659485
2023-09-02,vendor_1,brand_2,category_1,0.7306752799,0.3832217709,0.5907155547,0.5314725766,0.6300317358,,,0.6609503458,,0.6906590909000001,,0.600475812,0.3277145403,0.6868156797,0.5853297418,0.6848689500999999,0.5796455812,,0.6833338508,0.41240152100000005,0.27751627689999997,0.6652102273,0.7368946483000001,,,0.65212881,0.6905640921,0.08421722016000001,0.8677269653,0.18169574440000003,0.1818652662,0.2131941148,0.6727272052292107,0.6762975093257232,0.5761770792661749,0.20419,5.0,0.18,0.8613003096,0.7412472545,0.798780488,0.703125,0.841527778,0.697368421,,0.757240204,0.03314523918,0.067871722
2023-09-02,vendor_1,brand_2,category_2,0.5949094222,0.2507917055,0.6566373226000001,0.5508387422,,0.6805335164999999,0.6334123481999999,,0.7085826772,,0.7706106228,,0.3007274822,0.6714509423,0.6014084918,0.6962746763,0.5709143673,0.6528552943,0.6391949628,0.42982806510000005,0.2505403955,,0.7561057449999999,0.6422659275,0.6503669166,,0.6819524015,0.07668107494,0.8738426765,0.2020684809,0.1945449692,0.2432021487,0.6543495990980487,0.6224183008675247,0.6200327889893451,0.14387,2.0,0.13,0.8546875,0.679622396,0.75,0.875,0.765625,0.5294117645,,0.757240204,0.03314523918,0.043346383
2023-09-02,vendor_2,brand_3,category_1,0.4635936325,0.0056872755,,0.5134681119,,,,,,0.5683406863,,0.5393137763,,0.6334914215,,0.5924744746999999,0.5545915951,,0.6247817402,,0.3208319769,0.5567071079,0.5800612745,,,,0.7465416085,0.011772425,0.7522002195,0.1355488645,0.2220626825,0.17094333750000001,0.29309926579941964,0.26560131753634886,0.3338928555110961,0.09388333333,1.0,0.020925925925925924,0.9529411764000001,0.8114948505,0.8055555555,,0.949074074,1.0,,0.730769231,0.00111839764,0.001596247
2023-09-02,vendor_2,brand_3,category_2,0.3818818125,0.012006203,,0.47825711579999997,,0.5941527514,,,0.6086843749999999,,0.6875455408000001,,0.305819375,0.6584921875,,0.6402514232000001,0.6095037951,0.5437296875,0.6418425048,0.49477988619999996,0.2701821632,,0.6602487499999999,,,,0.8298332625,0.026013085000000002,0.8525759435000001,0.215201561,0.2993615445,0.30577247750000003,0.5915241185818629,0.4282611249730354,0.4256531373459514,0.060003333330000005,0.0,,0.7333333334,0.470238095,0.7447601010090907,,0.75,,,0.730769231,0.00111839764,0.000171
2023-09-02,vendor_2,brand_4,category_2,0.5895899321,0.253840656,0.5962126825,0.4499617231,,0.6232425501000001,0.7526915313000001,,0.6391190343,,0.6638235397,,0.3052942652,0.7129774983,0.5918241376000001,0.6693516916,0.6623131644,0.6236114543,0.7305408611,0.5414093357,0.325448298,,0.6970700465,0.7003789806,0.7139536673000001,,0.6548806774,0.08322262888,0.8381036077,0.2777876095,0.1966221161,0.218430685,0.43135293135122743,0.7317570196284812,0.570654536956718,0.08692666666999999,4.0,0.12,0.8978540772000001,0.7587001995,0.8125,1.0,0.7955026455,0.715277778,0.035699244,0.781065089,0.00813380103,0.031860272
2023-09-02,vendor_3,brand_5,category_1,0.8127451815000001,0.35133553659999994,0.509323823,0.347689426,0.6191682076,,,0.6440740477,,,,,0.4156809534,0.6068839161999999,0.499799108,0.5697634682,0.6531231345,,0.8193020121000001,0.6338477833999999,0.4533762348,,0.5744217061,,,0.60748695,0.5305946206000001,0.1041534688,0.8383652921,0.20129394860000002,0.18189630999999998,0.18693200059999998,0.314909319993288,0.5680418189976445,0.524748673382346,0.15422333330000002,3.0,0.24,0.8990881458000001,0.7687621775,0.782051282,0.0,0.871754386,0.771212121,0.051395484,0.894075404,0.053784759290000005,0.072205054
2023-09-02,vendor_3,brand_6,category_2,0.8498737805000001,0.5199334685,,0.2734155444,,0.8181259471,,,0.8525889019999999,,0.7112492118,,0.2184110543,0.7890177439999999,,0.7542296544,0.8081295235,0.765131623,0.900764934,0.6966948076,0.27247536499999997,,0.6816508603,,,,0.6573370125,0.281551781,0.9120967969999999,0.625597566,0.21824503150000002,0.44967179700000004,0.47324107106114405,1.2682240886860017,0.9762754411305551,0.08134666667,3.0,0.14,0.9302439024,0.7840941865,0.4166666665,1.0,0.917314815,0.7401960785,,0.561643836,0.01031976005,0.057700794
2023-09-09,vendor_1,brand_1,category_1,0.911819887,0.19338422300000002,,0.3240540541,,,,,,0.6244444444,,0.6272972973000001,,0.5830864198,,0.5899099099,0.6215765766,,0.7898198198,,0.4209009009,0.7001851852000001,0.5083950617,,,,0.727835051,0.049484535999999996,0.876865671,0.263917525,0.224742268,0.21855670100000002,0.2644067086225563,0.6087558049031979,0.5849633122199929,0.08493,0.0,0.01,0.925925926,0.8430335095,,,0.923809524,0.75,,0.993548387,0.00486184819,0.00764365
2023-09-09,vendor_1,brand_2,category_1,0.7400691929,0.3754692232,0.6015962151,0.5368288292,0.647748687,,,0.6633976819999999,,0.667,,0.5955462185,0.33343689429999995,0.6884912872,0.5971292993,0.6950628261,0.5894137523,,0.6867808393,0.4122275258,0.299427033,0.625875,0.7330033826000001,,,0.6683113077,0.6935797466,0.07638365158,0.8384542175,0.170998186,0.17281928929999998,0.200941645,0.6703589214083014,0.6572449888689352,0.5123327956038622,0.20419,5.0,0.14,0.855345912,0.7480704175,0.886904762,0.6838235295,0.85564663,0.757936508,,0.834362514,0.05906118396,0.068915524
2023-09-09,vendor_1,brand_2,category_2,0.5934941803,0.25629254079999997,0.6705556328,0.5540231006999999,,0.6870285714000001,0.6439204843999999,,0.73,,0.7836571429,,0.2741277766,0.6855782628999999,0.6070131567,0.7135938251,0.5817000827,0.6727972028000001,0.6557001653000001,0.41606348680000005,0.23606417270000002,,0.7677846735,0.6570292979,0.6602303399999999,,0.6813025663000001,0.08716450021,0.865404185,0.20578481750000002,0.1902045831,0.2587193353,0.6038941021303559,0.6253361823767912,0.5805288429282274,0.14387,6.0,0.07,0.8778761061999999,0.7023771215,0.755952381,0.8,0.811111111,0.9,,0.834362514,0.05906118396,0.042817703
2023-09-09,vendor_2,brand_3,category_1,0.47842401500000004,0.002544529,,0.5073394495,,,,,,0.56325,,0.5453211009000001,,0.617375,,0.5935779817,0.5572477064,,0.6097247706000001,,0.3164220183,0.540375,0.59375,,,,0.756862745,0.019607843,0.7222222220000001,0.14117647,0.192156862,0.16078431299999998,0.446318160143993,0.2462359789062284,0.3213978901989865,0.09388333333,2.0,0.01,0.9388888888,0.7719411375,0.7976190475,,0.880952381,1.0,,0.870967742,0.0008217208199999999,0.001575345
2023-09-09,vendor_2,brand_3,category_2,0.394285714,0.011876484,,0.4713529412,,0.5881764706,,,0.6244,,0.6880588235,,0.31992,0.6679999999999999,,0.6554705882,0.6175882353,0.5516,0.6585882353,0.5078823529000001,0.2582352941,,0.67456,,,,0.800970873,0.019417475,0.866071428,0.218446601,0.310679611,0.33980582499999995,0.4711209838202812,0.38801693275584603,0.3994229184856394,0.060003333330000005,0.0,,0.8666666665999999,0.736111111,0.7447601010090907,,0.8590617538876404,,,0.870967742,0.0008217208199999999,0.000164
2023-09-09,vendor_2,brand_4,category_2,0.5957180133,0.2624477757,0.6258088235,0.46885396040000005,,0.6338764045,0.7772277228,,0.6570072992999999,,0.6652247190999999,,0.304783222,0.7374853649,0.5949264706,0.6859712727999999,0.6517475513,0.6301459854,0.737842455,0.5431588577,0.3478237237,,0.7142009908,0.7263970587999999,0.7172277228,,0.6392109961,0.08459322572,0.8371642337999999,0.320358274,0.1694351675,0.2238042228,0.41254423242217597,0.7350681220668825,0.671350223673282,0.08692666666999999,4.0,0.15,0.8790123456,0.763625532,0.7727272725,0.5,0.8510893245,0.6566666665,0.034998899,0.785714286,0.0065737665599999995,0.031290024
