date,vendor,brand,category,directions_awareness_total_awareness_net_mentions,directions_awareness_unaided_awareness_net_mentions,directions_brand_attributes_always_seems_to_be_doing_something_new_mean,directions_brand_attributes_costs_more_than_i_am_prepared_to_pay_mean_inverse,directions_brand_attributes_creates_excitement_and_eagerness_at_mealtime_mean,directions_brand_attributes_creates_playful_moments_with_my_cat_mean,directions_brand_attributes_has_a_taste_my_cat_enjoys_mean,directions_brand_attributes_has_a_taste_my_dog_enjoys_mean,directions_brand_attributes_has_craveable_treats_that_my_cat_comes_running_for_mean,directions_brand_attributes_has_the_most_satisfying_and_hearty_dog_treats_mean,directions_brand_attributes_has_treats_i_could_feed_my_dog_everyday_mean,directions_brand_attributes_has_treats_that_contain_wholesome_ingredients_mean,directions_brand_attributes_has_treats_that_have_an_appealing_package_mean,directions_brand_attributes_helps_me_connect_with_my_dog_mean,directions_brand_attributes_is_a_brand_i_do_not_trust_to_feed_to_my_pet_mean_inverse,directions_brand_attributes_is_a_brand_i_trust_more_than_others_mean,directions_brand_attributes_is_a_brand_i_would_pay_more_for_mean,directions_brand_attributes_is_a_brand_that_is_gaining_in_popularity_mean,directions_brand_attributes_is_a_very_good_value_for_the_money_mean,directions_brand_attributes_is_available_in_different_forms_for_different_occasions_mean,directions_brand_attributes_is_easy_to_find_and_buy_mean,directions_brand_attributes_is_often_available_on_promotion_or_deal_mean,directions_brand_attributes_is_too_cheap_to_be_of_acceptable_quality_mean_inverse,directions_brand_attributes_offers_a_flavors_that_appeals_to_my_dogs_taste_mean,directions_brand_attributes_offers_products_that_contain_real_natural_ingredients_mean,directions_brand_attributes_provides_all_the_variety_my_cat_wants_mean,directions_brand_attributes_understands_the_relationship_between_me_and_my_cat_mean,directions_brand_attributes_understands_the_relationship_between_me_and_my_dog_mean,directions_brand_consideration_one_of_many_brands_i_would_consider_buying_net,directions_brand_consideration_the_only_brand_i_would_consider_buying_net,directions_funnel_metrics_advocacy_t2b_buyers,directions_future_purchase_intent_definitely_would_buy_net,directions_future_purchase_intent_probably_would_buy_net,directions_positive_brand_trust,directions_strategic_measures_brand_interest_index,directions_strategic_measures_brand_love_index,directions_strategic_measures_brand_loyalty_index,neilsen_panel_value_per_occasion,ratings_reviews_good_experience_percentage,ratings_reviews_positive_ratings_percentage,ratings_reviews_review_rating_average,ratings_reviews_review_sentiment_score_average,ratings_reviews_review_sentiment_score_health_benefits,ratings_reviews_review_sentiment_score_ingredients,ratings_reviews_review_sentiment_score_pet_enjoyment,ratings_reviews_review_sentiment_score_value_for_the_money,search_searchvolume_share,social_percent_positive_neutral,social_share_of_total_buzz_post,market_share
2024-03-09,vendor_2,brand_4,category_2,61.49086449,26.99334308,57.75572519,44.73733656,,62.52941176,70.58163265,,66.85496183,,,64.25882353,,,27.17333249,68.94823377,53.54961832,66.65284299,64.58249499,63.67175573,76.09368817,52.11498778,29.51709618,,66.75594596,70.28244275,64.91836735,,63.00397443,8.678442152,84.83530093,25.67559197,19.60108976,23.22793068,88.90673294,115.1363927,105.5850855,8.788666667,3.0,12.0,4.198979592,1.340360235,1.428571429,0.777777778,1.452134354,1.24,0.034509382,0.403041825,1.760207762,0.031092859
2024-03-16,vendor_1,brand_2,category_2,63.02766073,22.45355763,61.96280011,56.50791751,,66.41477273,63.34573613,,68.33082707,,,75.64204545,,,34.28495744,65.066358,58.06612229,66.71197879,55.82422541,65.72180451,62.44242048,42.93109852,24.18344973,,73.6834797,60.60724554,59.4653342,,67.62334002,6.570174988,88.89773847,17.84264251,21.01098089,20.86700493,114.9796047,117.3107561,98.23547523,14.714,3.0,15.0,4.057692308,1.325814463,1.510416667,1.857142857,1.532771536,1.395833333,,0.785498489,3.428144729,0.042269219
2024-03-16,vendor_2,brand_3,category_2,36.3977485,0.4773269,,48.50568182,,55.38636364,,,56.7983871,,,69.11363636,,,28.75806452,66.85483871,,62.39772727,57.61363636,50.61290323,60.85227273,45.10227273,24.47159091,,66.66129032,,,,78.7564766,3.626943,84.7058823,23.8341968,22.7979274,28.4974093,99.88129647,92.90619068,101.6808288,9.301666667,0.0,1.0,4.7,1.391666667,1.0,,1.666666667,,,0.59020979,0.563437648,0.000174
2024-03-16,vendor_2,brand_4,category_2,61.49086449,26.99334308,57.75572519,44.73733656,,62.52941176,70.58163265,,66.85496183,,,64.25882353,,,27.17333249,68.94823377,53.54961832,66.65284299,64.58249499,63.67175573,76.09368817,52.11498778,29.51709618,,66.75594596,70.28244275,64.91836735,,63.00397443,8.678442152,84.83530093,25.67559197,19.60108976,23.22793068,88.90673294,115.1363927,105.5850855,8.788666667,3.0,13.0,4.298913043,1.475335239,2.0,1.0,1.660869565,1.6875,0.034509382,0.903061224,1.194759351,0.030781558
2024-04-13,vendor_3,brand_6,category_2,88.1606765,54.7008547,,29.67092652,,82.56230032,,,88.50431034,,,70.52396166,,,24.03017241,81.02586207,,75.98083067,79.80511182,77.47413793,89.30990415,67.08626198,29.28434505,,69.88793103,,,,67.4876847,27.5862068,91.9161676,59.8522167,22.4137931,45.5665024,136.3174325,174.9326414,142.1470969,8.229,3.0,16.0,4.580896686,1.524868428,1.631578947,2.0,1.819876126,1.595744681,,0.746835443,0.355166052,0.062104486
2024-05-04,vendor_3,brand_6,category_2,88.99559245,56.106904,,27.64636069,,82.23627836,,,87.22346665,,,70.86294237,,,22.41057801,80.31416055,,75.73721021,79.79197899,78.39485585,89.54758028,69.09441304,28.98191611,,69.75134257,,,,68.47290635,25.8620689,91.70588435,58.7438423,23.27586205,44.95073885,131.8148194,165.7778543,135.9660133,8.229,3.0,7.0,4.598901099,1.483470057,1.6,1.666666667,1.802713178,1.569444444,,0.869281046,0.952972861,0.062520668
2024-05-18,vendor_2,brand_4,category_2,60.63287934,27.96973706,62.88372093,45.62729116,,58.225,75.89090909,,62.39370079,,,63.15625,,,30.30111271,69.21990447,59.04651163,68.95597035,63.83755841,61.5511811,78.67953771,56.63790635,30.73461263,,69.47683982,75.48062016,70.50909091,,65.27713629,10.70661303,82.10751721,29.66494145,18.04416655,24.14878363,93.02779701,128.6033851,115.5209421,8.803,3.0,15.0,4.310880829,1.406522105,1.25,2.0,1.608974359,1.555555556,0.034810627,0.727272727,0.6087735,0.033281593
2024-06-01,vendor_2,brand_3,category_2,40.7555741,0.6371823,,48.96023402,,55.77122611,,,59.80929152,,,66.12895518,,,30.4963705,66.67505808,,61.53289387,57.84711602,54.35357143,63.71942979,49.23561306,29.77409361,,64.78594658,,,,75.7218117,4.82234075,84.06730365,21.11156715,26.48011305,26.50976095,92.25692803,90.38517808,102.0501077,9.111,0.0,,4.857142857,1.634353741,2.0,,1.727272727,,,1.0,0.056542811,0.000168
2024-06-01,vendor_2,brand_4,category_2,60.67990423,26.99712866,63.1454319,43.79301293,,57.25260989,76.60891608,,59.49530001,,,61.99296017,,,30.36814015,69.66831306,60.43754153,69.46147929,65.0025433,59.78721846,78.038859,56.91517802,30.30310148,,69.29039783,75.01531008,70.44685314,,66.40027176,9.988003728,83.77679138,29.18251105,19.65860707,25.45079173,104.8131933,127.6795751,114.9829758,8.803,4.0,15.0,4.260663507,1.364990973,1.4,1.5,1.546969697,1.068181818,0.00701967,0.782945736,0.920840065,0.03448802
2024-06-01,vendor_3,brand_6,category_2,86.80473725,51.6136195,,27.2603194,,81.51582185,,,84.93491301,,,69.30327368,,,21.56407418,78.8203866,,74.42020528,79.23335371,76.85318918,87.93164555,69.98336298,29.43511932,,67.52385215,,,,67.4801557,24.73272095,89.58341695,56.32865095,23.42267725,42.25482385,128.9645588,160.3433339,135.0445522,8.229,4.0,9.0,4.654761905,1.595942933,1.727272727,1.1,1.82751938,1.759689922,,0.908333333,0.84006462,0.060086065
2022-08-06,vendor_1,brand_1,category_1,84.7028672,12.12013685,,32.15909797,,,,,,61.21254463,58.83440328,,,61.93011566,38.20249449,56.58168256,,58.67355613,60.95910961,,77.35272085,,39.35217746,70.70824162,50.43574224,,,,70.27241355,6.03701745,81.74158165,26.3806184,19.2451815,22.3767321,67.60608991,113.4555473,105.5679315,7.92,0.0,,4.959183673,1.804810496,2.0,1.0,1.837837838,2.0,,0.985507246,0.241105174,0.008233534
2022-08-06,vendor_2,brand_3,category_2,32.0462082,0.9523408,,47.34989226,,56.62478837,,,60.13754562,,,66.30383254,64.07328598,,25.70538973,66.16459202,,61.24719101,59.2670848,52.80595021,60.44609051,45.63286902,27.7141373,,65.09889859,,,,81.84284945,5.07146675,88.75,23.36237865,27.14782535,27.3102499,112.4422446,95.26558588,100.0,5.714333333,0.0,,5.0,1.666666667,,,1.5,,,1.0,0.081454451,0.000146
2022-08-06,vendor_3,brand_6,category_2,87.39519455,44.55096195,,25.96736915,,80.56364118,,,85.54822359,,,69.98727475,77.88847562,,21.99833388,78.82658282,,73.73213873,79.07782267,76.39855446,89.00659787,67.43825939,27.91447796,,68.1836603,,,,69.0871876,24.28115175,89.08568775,58.49692065,20.29965875,43.6455797,100.9173229,164.3760651,131.850594,7.082666667,3.0,7.0,4.7109375,1.546427951,1.142857143,1.333333333,1.831675875,1.444444444,,0.795811518,0.550632087,0.055750364
2022-08-27,vendor_3,brand_5,category_1,80.70865655,35.40642862,55.34691432,37.27838657,64.38967178,,,67.45815516,,,,,,,37.05395555,64.48298209,51.90183229,61.59745244,67.36293736,,80.70720513,61.77794201,43.09012306,,59.92063713,,,62.84278566,52.00163644,14.58274748,86.27103115,26.3857455,19.57951098,24.83457932,82.86668062,117.5207514,109.0385539,12.48366667,1.0,13.0,4.293413174,1.441992638,1.456666667,1.071428571,1.856540084,1.586666667,0.05149931,0.855803571,5.900712561,0.069766365
2022-08-27,vendor_3,brand_6,category_2,83.3969465,42.6267281,,26.6183844,,80.67688022,,,85.70134228,,,69.0362117,77.89932886,,24.41275168,78.93288591,,73.51253482,78.28969359,76.83557047,88.99442897,67.49582173,29.44289694,,66.82885906,,,,68.1293302,23.7875288,90.4109589,58.660508,20.5542725,41.5704387,111.5418343,161.1889741,134.7599258,7.082666667,2.0,4.0,4.658914729,1.521066068,0.857142857,2.0,1.785440613,1.441176471,,0.769230769,0.638949414,0.054871892
2022-09-03,vendor_2,brand_3,category_2,34.64387035,1.6321044,,46.35092762,,56.17229553,,,58.99095009,,,66.27074079,63.49216664,,26.53708979,66.04376595,,60.3983538,60.14443428,52.77666014,60.91929057,47.861445,28.02263523,,65.68132455,,,,77.9886333,6.5684609,88.75,23.71635745,25.1208518,28.5798275,95.30778099,91.91703621,100.0,5.714333333,0.0,,5.0,1.488888889,1.333333333,,1.0,,,0.842105263,0.0456621,0.000132
2022-09-10,vendor_1,brand_2,category_2,63.31291122,22.80153974,64.37735766,51.73644522,,65.3030303,66.39051674,,66.93548387,,,76.03030303,73.45967742,,28.87338992,69.16609429,58.56754867,68.53613252,60.9129849,63.51612903,65.33103443,44.83452354,25.78955229,,76.62650376,66.12415498,66.96127495,,62.53257953,11.7308318,89.67692329,23.79451648,17.5546412,26.37612732,110.0212326,114.5573295,113.5309505,12.44033333,3.0,8.0,3.797979798,1.251457136,1.087301587,0.5,1.552469136,1.069444444,,0.867724868,2.113346706,0.048553964
2022-09-17,vendor_1,brand_1,category_1,85.0597609,14.6214099,,33.60209424,,,,,,62.38219895,65.78767123,,,61.78010471,33.95205479,59.46575342,,59.90575916,62.83246073,,75.53926702,,40.70157068,71.3630137,53.08219178,,,,74.6478873,7.0422535,80.9523809,26.7605633,26.2910798,22.0657276,94.22548081,105.7610214,106.9806429,7.92,0.0,1.0,4.777777778,1.481481481,,,1.8,0.0,,0.910891089,0.362622036,0.007303723
2022-09-17,vendor_2,brand_4,category_2,53.36685111,22.72165821,60.33333333,43.29547799,,59.35227273,74.4950495,,61.39097744,,,67.51136364,66.78195489,,23.59042728,70.32658453,60.30952381,66.45931266,66.56984736,57.82706767,70.09092317,50.1559039,28.29852281,,68.36014298,69.88888889,69.5049505,,62.68838416,11.25344354,80.86291765,32.39967171,19.26132479,30.76666356,116.9829388,124.9541933,115.841611,7.198,4.0,5.0,4.486842105,1.526247911,1.666666667,1.0,1.741496599,1.0,0.032529169,0.855769231,0.765092648,0.024283803
2022-09-24,vendor_1,brand_2,category_2,63.31291122,22.80153974,64.37735766,51.73644522,,65.3030303,66.39051674,,66.93548387,,,76.03030303,73.45967742,,28.87338992,69.16609429,58.56754867,68.53613252,60.9129849,63.51612903,65.33103443,44.83452354,25.78955229,,76.62650376,66.12415498,66.96127495,,62.53257953,11.7308318,89.67692329,23.79451648,17.5546412,26.37612732,110.0212326,114.5573295,113.5309505,12.44033333,4.0,5.0,4.405940594,1.408143923,1.485,1.615384615,1.666666667,0.916666667,,0.831647829,5.041500154,0.047874696
2022-09-24,vendor_2,brand_3,category_2,35.3182751,1.8817204,,45.48837209,,56.38953488,,,58.89430894,,,67.56395349,63.56097561,,25.15447154,67.64227642,,60.30232558,60.56976744,55.41463415,61.37790698,50.27906977,26.84302326,,68.04878049,,,,77.3255813,6.3953488,87.5,23.8372093,23.8372093,29.0697674,78.82894855,90.21133874,100.0,5.714333333,0.0,,5.0,1.875,,,1.75,,,0.717391304,0.130648632,0.000147
2022-10-01,vendor_1,brand_1,category_1,85.55313625,13.9555851,,33.30310474,,,,,,62.70344515,63.94555976,,,62.9435503,35.80853971,59.29937917,,59.35822938,62.98001638,,76.13588866,,40.45983884,71.64948715,51.46474121,,,,72.81454905,6.96580315,81.06659635,27.2633714,24.94094695,22.3063502,85.66605908,113.4159632,110.100953,8.050142857,0.0,,5.0,1.683333333,,,2.0,2.0,,0.943396226,0.392879067,0.007330092
2022-10-01,vendor_2,brand_3,category_2,36.7570262,1.3985261,,45.30702758,,56.4215434,,,59.1464788,,,67.86394396,64.22305538,,28.19885739,66.72654362,,60.32602618,60.80400941,51.72420897,62.78184966,48.95920702,26.59637502,,66.65952538,,,,79.06683105,6.2279774,86.97916665,23.7872915,25.04991775,27.6661968,87.4156019,93.92800053,100.0,5.928285714,0.0,,5.0,1.866666667,,,2.0,,,0.944444444,0.065479844,0.000139
2022-10-08,vendor_1,brand_2,category_2,63.1779821,20.83125222,63.21424581,55.71532882,,66.87845304,62.00729932,,69.81699346,,,76.02762431,73.63398693,,28.2024238,67.58175993,60.11779874,69.78143652,57.85307902,61.11111111,63.44660081,43.98731469,25.03979615,,77.60375075,64.45595303,66.75742689,,67.88911749,7.253950255,89.13162998,19.14979707,17.98631488,23.4161245,110.2817546,115.1989187,100.9575986,12.63475,3.0,5.0,4.10989011,1.378074307,1.456521739,1.7,1.585185185,1.111111111,,0.851181102,4.319183282,0.047378441
2022-10-15,vendor_1,brand_2,category_1,64.87653699,33.02641379,60.66511769,50.94580611,63.79407093,,,65.48530033,,74.28971963,72.47191011,,,63.90654206,31.80484789,68.92383653,60.87579062,67.58559842,59.98699058,,68.05488505,45.78640768,26.96964601,68.88764045,73.64526829,,,64.86900141,69.30514018,10.0237319,91.06236805,21.50236125,18.5975842,23.79292677,107.5901038,112.6783712,111.9766234,19.04925,4.0,5.0,4.265700483,1.442057459,1.490740741,1.285714286,1.735666667,1.52,,0.902522154,4.527007084,0.074186944
2022-10-15,vendor_3,brand_5,category_1,81.78025531,39.4528994,54.9067149,35.38523959,64.03174341,,,67.85156174,,,,,,,39.62800648,63.95506477,51.91824525,61.19771483,67.4554139,,78.49853675,63.06469552,46.5686361,,60.2390804,,,63.07294009,54.17244127,15.842651,85.55044036,28.47016446,18.44833744,24.89532793,77.82859147,115.313289,111.4545369,13.22725,3.0,8.0,4.400921659,1.550442543,1.707317073,1.444444444,1.810397554,1.685185185,0.066581745,0.791793313,2.154663518,0.07284418
2022-11-05,vendor_1,brand_1,category_1,86.2739445,14.02464795,,34.13180445,,,,,,62.33513049,62.64107775,,,64.24178908,38.58916631,60.16536178,,59.97022322,62.38657082,,76.99283743,,40.27993958,72.3139879,50.49398752,,,,71.4906054,7.0446764,82.28015655,27.64308975,24.11540705,23.0334864,76.2389911,120.3698117,111.2829453,8.14775,0.0,,4.428571429,1.583333333,,,2.0,1.0,,0.901960784,0.254858235,0.007648002
2022-11-26,vendor_1,brand_2,category_2,62.33091196,20.44512941,56.74077396,57.57962948,,66.03686636,58.81742067,,70.52941176,,,80.50230415,74.09625668,,32.43691888,62.59243361,53.56238858,66.41979056,55.11319602,61.9197861,60.91441708,38.52913846,23.5150471,,70.30954307,58.7476581,58.08406189,,67.65849209,6.023877655,89.81461901,17.14714926,16.15344313,20.33141894,107.6582095,104.2417474,103.7666003,12.63475,4.0,5.0,4.59375,1.48922108,1.424242424,1.5,1.654589372,1.611111111,,0.832568807,2.519907267,0.046110565
2022-11-26,vendor_1,brand_2,category_1,67.33728718,34.0681315,58.28569529,55.93469358,60.6000404,,,64.51691416,,71.62589928,72.0,,,63.36690647,31.05102324,66.73601403,56.47688212,68.59806293,56.67999376,,65.25910885,43.32769828,24.54212876,69.32727273,72.14070544,,,61.53109582,66.29577588,10.04618722,88.19843851,21.93789187,17.87054782,24.91791382,113.7802558,119.9824723,111.0054031,19.04925,4.0,16.0,4.675191816,1.651191599,1.621212121,1.8,1.832411067,1.318181818,,0.832568807,2.519907267,0.071509102
2023-01-07,vendor_1,brand_2,category_1,71.49314782,37.15315428,57.3539648,53.8169907,66.7537032,,,68.68153222,,66.33944954,69.09677419,,,60.83486239,30.65089498,70.23839572,57.61213725,68.27821905,60.37831752,,66.41970546,43.39295412,27.91726329,67.41935484,74.03450765,,,67.88507792,68.07974308,8.427170006,90.03632163,20.73469117,20.48220073,22.85887919,118.2872012,120.2865669,101.7903022,19.71633333,4.0,16.0,4.338509317,1.493360177,1.696078431,1.666666667,1.730615942,1.67816092,,0.925969448,8.164152647,0.072343562
2023-01-07,vendor_2,brand_4,category_2,57.56816971,24.91745758,58.12676056,44.40892191,,60.72826087,71.27777778,,63.24203822,,,65.08695652,65.68789809,,30.83742929,67.80948347,55.0,62.53416891,65.10481837,61.89171975,70.44324941,48.31883228,27.08720134,,65.46375479,69.13380282,65.66666667,,65.60879237,8.505627003,84.14250821,26.99293153,23.85823183,25.12540306,99.02065967,117.7184671,98.37266712,8.056666667,2.0,6.0,4.219178082,1.376244836,2.0,1.75,1.553030303,1.444444444,0.031409462,0.84729064,0.655540319,0.025276127
2023-01-21,vendor_1,brand_2,category_2,69.05043246,25.47366159,58.22061619,55.2969562,,68.73958333,58.09660064,,72.13414634,,,78.375,72.8597561,,29.89218899,63.468066,54.00127686,65.79657399,54.71722293,66.09756098,60.34050813,42.34944185,27.13959253,,72.72443285,59.04355825,59.12407608,,61.88733219,6.220304886,88.20422796,18.11892222,15.20755008,23.92782211,97.72423644,103.805867,100.0569955,13.30633333,3.0,6.0,4.35483871,1.377115335,1.462121212,1.444444444,1.537037037,1.137254902,,0.841384283,4.535093924,0.046290364
2023-01-21,vendor_2,brand_3,category_1,40.7407407,0.0,,46.97087379,,,,,,57.46601942,57.6125,,,56.62135922,36.2625,62.0125,,57.78640777,58.12621359,,64.60194175,,35.51456311,60.25,57.4375,,,,77.4891774,1.7316017,74.7126436,12.9870129,21.2121212,18.6147186,90.41428233,81.81271744,76.99126051,8.053666667,1.0,1.0,4.1,1.369880952,1.166666667,,1.636363636,2.0,,0.791666667,0.070738033,0.001428091
2023-02-04,vendor_1,brand_2,category_1,71.74661075,37.461501,57.52122796,52.55058247,65.24544743,,,67.49507629,,67.33043906,69.37779886,,,62.0424312,32.39248996,69.18748664,59.17618323,69.24485958,60.39950788,,67.72972841,43.3800265,27.99604392,68.26850095,73.93449656,,,67.2020561,66.47733829,9.619361115,89.49170709,19.88407962,19.9103004,22.35114954,119.2847336,120.2140875,104.959126,19.71633333,3.0,15.0,4.498207885,1.515229354,1.695652174,1.472222222,1.763528139,1.40990991,,0.813709677,2.565062183,0.070774469
2023-02-04,vendor_3,brand_5,category_1,80.68370018,35.22750225,53.50455845,34.56626269,62.34010503,,,64.48885924,,,,,,,41.07724606,61.67616822,49.87181685,58.48079068,66.47825954,,80.48095757,63.31926082,44.61395582,,56.87761541,,,61.17953509,53.67067491,12.53134052,81.8133245,23.95348295,17.44683613,20.66017798,82.93500662,115.6796617,102.4766458,14.034,2.0,10.0,4.277777778,1.461654909,1.775,1.0,1.864197531,1.488095238,0.065250706,0.788914199,2.752187932,0.074947072
2023-02-25,vendor_2,brand_3,category_2,38.8888888,0.2610966,,50.06349206,,55.91005291,,,57.56115108,,,66.45502646,63.41007194,,31.01438849,65.46043165,,62.26455026,59.39153439,54.81294964,62.16402116,48.28571429,31.07407407,,65.11510791,,,,79.8941798,5.2910052,84.7619047,29.6296296,30.1587301,22.7513227,109.7303754,94.95788716,102.2076602,6.409666667,0.0,1.0,4.0,1.288888889,1.666666667,,1.571428571,2.0,,0.454545455,0.124955373,0.000164
2023-03-04,vendor_2,brand_3,category_2,40.2263374,0.2767471,,48.66976687,,55.90815145,,,58.76507167,,,67.51397156,62.56162512,,29.70486867,65.92789025,,61.24946263,60.4613922,55.01112599,62.65232308,49.70535715,30.53443287,,65.24747644,,,,79.798575,7.1009481,86.13095235,27.1910524,28.6932264,25.9796217,110.8785228,97.47894358,101.070258,6.409666667,1.0,,4.0,1.5,,,2.0,,,0.882352941,0.031929264,0.000171
2023-03-11,vendor_1,brand_2,category_2,70.10633611,22.74816127,59.86461695,59.32780513,,64.41489362,65.14571898,,67.33076923,,,77.5212766,73.13846154,,27.63860934,67.95551712,58.04015991,67.20549152,56.63050069,63.73076923,63.12154266,43.53230236,27.78287947,,75.30265,63.07370383,65.472292,,64.57246219,6.793306619,88.01169853,19.78471032,15.33523893,22.36746027,114.8104623,103.6304506,108.6863194,13.30633333,3.0,38.0,4.697236181,1.659687825,1.680733543,1.845528455,1.789988325,1.125,,0.797123391,4.172258625,0.046179365
2023-03-18,vendor_1,brand_2,category_1,71.34534027,38.12563306,56.07288111,53.8594306,60.9646916,,,61.3516615,,73.74226804,73.12903226,,,68.96907216,29.14685938,67.60943401,54.28220675,67.59012697,58.63196505,,68.5413551,44.42989972,28.14811389,73.72580645,69.97823231,,,62.1037183,66.33570095,10.59871389,88.22477115,22.40926597,20.06338441,24.71927481,126.9265229,116.0696393,109.2143241,19.71633333,6.0,37.0,4.645226131,1.65137531,1.762495081,1.693815988,1.821041667,1.462025316,,0.749341759,4.198380567,0.072049129
2023-03-18,vendor_2,brand_3,category_2,41.563786,0.2923976,,47.27604167,,55.90625,,,59.96899225,,,68.57291667,61.71317829,,28.39534884,66.39534884,,60.234375,61.53125,55.20930233,63.140625,51.125,29.99479167,,65.37984496,,,,79.7029702,8.910891,87.5,24.7524752,27.2277227,29.2079207,112.0266701,100.0,99.93285586,6.409666667,0.0,1.0,4.333333333,1.533333333,,,1.666666667,1.0,,0.666666667,0.032388664,0.000176
2023-03-18,vendor_2,brand_4,category_2,50.72595226,18.92031331,52.62711864,49.53015683,,56.68786127,63.92222222,,62.86842105,,,63.64739884,63.51754386,,37.18458478,59.98106124,51.80508475,57.44904231,56.03846261,57.85087719,65.80905339,44.03615698,37.26674307,,59.60444515,62.43220339,59.63333333,,64.94280217,6.486820708,82.28888534,25.83514497,18.26219801,20.04830666,92.92839243,101.2961588,108.144189,8.056666667,2.0,7.0,4.315789474,1.401558858,2.0,1.666666667,1.63125,1.4,0.031679485,0.619834711,0.497975709,0.029388448
2023-04-08,vendor_3,brand_5,category_1,81.75409306,31.78219788,54.73270251,35.47637459,63.75451743,,,66.15202921,,,,,,,37.66053453,62.6495911,52.87964704,60.8513137,68.41147146,,81.52560574,63.59395264,44.8203501,,60.65047217,,,64.85716495,54.42604715,10.89652399,85.7477814,23.87537706,19.22935394,21.25258321,86.39594692,112.8541851,101.2082876,14.71866667,3.0,9.0,4.373831776,1.50019167,1.735294118,1.333333333,1.652680653,1.617647059,0.057898759,0.818957346,3.491120023,0.07634941
2023-04-08,vendor_3,brand_6,category_2,83.1663326,48.1012658,,26.79032258,,82.68387097,,,86.42616034,,,71.5516129,,,21.42194093,81.11392405,,75.39354839,80.81290323,79.43459916,88.53870968,67.36129032,26.20322581,,70.5443038,,,,70.223325,24.5657568,87.5354107,60.0496277,21.5880893,43.6724565,119.2023595,159.3866713,132.6906571,7.939666667,3.0,5.0,4.661835749,1.532964566,0.857142857,1.0,1.864691358,1.597222222,,0.863216266,1.53609281,0.062171707
2023-04-22,vendor_3,brand_5,category_1,81.75409306,31.78219788,54.73270251,35.47637459,63.75451743,,,66.15202921,,,,,,,37.66053453,62.6495911,52.87964704,60.8513137,68.41147146,,81.52560574,63.59395264,44.8203501,,60.65047217,,,64.85716495,54.42604715,10.89652399,85.7477814,23.87537706,19.22935394,21.25258321,86.39594692,112.8541851,101.2082876,14.71866667,3.0,10.0,4.536082474,1.551662427,1.75,1.6,1.775229358,1.65,0.057898759,0.742890995,3.375377509,0.072931346
2023-04-29,vendor_1,brand_2,category_2,70.89359023,24.3710384,63.44104643,58.81905672,,68.45121951,64.14197319,,69.50381679,,,75.92682927,,,28.00707038,66.49888484,60.05016779,68.02928203,56.92760552,65.87022901,63.78317693,38.74538449,22.84519618,,77.35678208,62.87642159,63.2674269,,68.0956331,6.723889522,86.67728587,18.38735647,16.35604701,21.15217026,125.6444819,103.5382333,104.2489231,13.83133333,3.0,6.0,4.041958042,1.313811946,1.4943074,1.666666667,1.606818182,1.630952381,,0.784565916,2.702796115,0.044966731
2023-05-06,vendor_2,brand_3,category_2,36.52060215,0.1213592,,46.57667317,,57.91483918,,,61.17984527,,,68.46072937,,,25.35942827,67.05491083,,61.67292073,60.74760396,53.02160373,63.29796134,49.63434048,27.95228233,,66.84166011,,,,79.19723645,6.35240885,85.3535353,25.5899975,22.0469552,27.9530447,99.0520537,97.64053715,101.1880476,6.515666667,1.0,,4.333333333,1.60508658,2.0,1.0,2.0,2.0,,1.0,0.080553132,0.000164
2023-06-10,vendor_2,brand_3,category_2,37.3280943,0.5181347,,47.68421053,,57.58552632,,,57.87850467,,,64.79605263,,,29.42056075,66.30841121,,63.14473684,57.15131579,53.20560748,61.65131579,47.56578947,31.20394737,,66.87850467,,,,84.7368421,3.6842105,85.7142857,25.7894736,29.4736842,27.368421,132.8951614,99.39822217,96.86229205,6.515666667,0.0,,5.0,2.0,,,2.0,,,0.625,0.027650088,0.000161
2023-06-10,vendor_2,brand_4,category_2,61.62291468,24.37257415,55.49253731,45.02321272,,61.29518072,67.25263158,,62.14754098,,,63.6746988,,,31.45178591,66.39842885,52.91044776,60.71017602,60.66064235,59.23770492,71.45570528,49.31656793,30.63490076,,64.72155666,66.76865672,63.81052632,,64.49850484,7.271790488,87.01178006,28.4102469,21.99591399,24.97462601,98.06115797,117.7359526,112.6906134,8.432666667,3.0,5.0,4.0,1.308116549,1.75,1.8,1.545343137,0.785714286,0.034747689,0.804347826,0.504614108,0.030044616
2023-06-10,vendor_3,brand_6,category_2,85.4616895,45.5958549,,29.0297619,,80.5297619,,,84.86454183,,,69.48214286,,,22.68924303,79.35059761,,75.30059524,80.0922619,74.58167331,87.70535714,67.08928571,28.41369048,,65.39043825,,,,67.4473067,25.526932,88.2037533,55.7377049,25.9953161,44.262295,110.8910511,172.0265721,128.3732378,7.939666667,3.0,9.0,4.617737003,1.531633835,1.722222222,1.5,1.817479675,1.708333333,,0.892,0.736183597,0.056138881
2023-06-17,vendor_1,brand_2,category_2,68.92334737,22.35123185,61.41056875,58.77405723,,67.17880795,64.92471622,,67.1092437,,,73.90066225,,,30.99516059,67.2150479,57.69116032,67.03297326,54.79111176,60.04201681,60.21109876,42.37410537,27.69160464,,74.05538177,64.40412745,62.89248358,,68.0987912,6.496368188,87.4132144,16.04331811,20.09144742,21.12481379,126.1446979,103.8918002,95.68505069,13.83133333,5.0,4.0,4.537037037,1.527828251,1.741935484,1.375,1.646774194,1.39047619,,0.825721154,2.421723866,0.044241664
